TTOO,CREATED_SUNDAY,CREATED_SUNDAY_CANCEL_1_HOUR,CREATED_SUNDAY_CANCEL_24_HOUR,CREATED_MONDAY,CREATED_MONDAY_CANCEL_1_HOUR,CREATED_MONDAY_CANCEL_24_HOUR,CREATED_TUESDAY,CREATED_TUEDAY_CANCEL_1_HOUR,CREATED_TUSDAY_CANCEL_24_HOUR,CREATED_WEDNESDAY,CREATED_WEDNES_CANCEL_1_HOUR,CREATED_WEDNES_CANCEL_24_HOUR,CREATED_THURSDAY,CREATED_THURSDAY_CANCEL_1_HOUR,CREATED_THURS_CANCEL_24_HOUR,CREATED_FRIDAY,CREATED_FRIDAY_CANCEL_1_HOUR,CREATED_FRIDAY_CANCEL_24_HOUR,CREATED_SATURDAY,CREATED_SATURDAY_CANCEL_1_HOUR,CREATED_SATUR_CANCEL_24_HOUR
284113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
284118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284129,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284131,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
284133,4,2,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284137,6,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,6,0,0
284143,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284144,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
284145,4,0,0,0,0,0,4,0,0,3,0,0,6,0,0,1,0,0,0,0,0
284151,2,0,0,2,0,0,9,0,0,10,0,1,3,0,0,0,0,0,3,1,1
284153,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0
284155,2,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
284164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284171,5,0,0,2,0,0,7,0,0,4,0,0,3,0,0,0,0,0,0,0,0
284173,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284204,3,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0
284210,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0
284215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
284264,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
284442,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,4,1,2,0,0,0
284485,0,0,0,6,0,0,5,0,1,3,0,0,15,0,0,10,1,2,0,0,0
284496,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
284497,0,0,0,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0
284514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284519,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
284540,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
284550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284565,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
284620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
284757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
284768,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
284779,0,0,0,2,0,0,4,0,0,1,0,0,2,0,0,4,1,1,3,0,0
284811,0,0,0,0,0,0,12,0,1,3,1,2,0,0,0,0,0,0,0,0,0
284831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284843,0,0,0,1,0,0,2,0,0,7,1,2,3,0,0,7,1,2,1,0,0
284844,0,0,0,0,0,0,1,1,1,0,0,0,3,2,3,0,0,0,0,0,0
284896,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
284897,0,0,0,0,0,0,2,2,2,4,3,3,0,0,0,4,4,4,0,0,0
284911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284922,14,0,1,28,1,1,28,0,0,13,0,0,8,1,1,6,2,2,5,1,1
284925,5,0,0,14,0,0,15,1,1,8,0,1,8,0,0,5,0,0,8,0,0
284926,33,0,0,45,0,1,44,1,2,41,3,5,57,2,3,14,0,0,18,0,1
284942,120,0,1,229,12,19,212,8,14,237,15,20,186,9,14,102,6,10,128,7,8
284952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284993,1,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0
284998,0,0,0,3,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0
284999,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
285004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285043,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
285060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285183,10,0,1,28,0,2,29,1,4,16,2,2,33,2,4,28,2,2,7,0,0
285184,167,2,8,221,11,26,294,16,37,106,10,17,153,7,14,242,16,28,131,3,8
285197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
285218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285274,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0
285291,13,1,1,133,8,14,134,6,13,133,7,12,132,4,9,126,7,10,49,1,2
285300,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
285304,0,0,0,4,0,0,4,0,0,14,0,0,3,0,0,2,0,0,2,0,0
285330,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0
285944,0,0,0,8,1,4,18,3,5,3,0,0,4,0,0,2,0,0,1,0,0
286058,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
286060,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286065,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
286399,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
286487,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
286517,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
286519,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
286548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286553,0,0,0,4,0,0,0,0,0,7,0,0,8,0,0,1,0,0,0,0,0
286567,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
286669,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
286719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
286738,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0
286745,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,5,0,0,3,0,0
286751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286775,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0
286794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
286811,0,0,0,11,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286860,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
286867,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286937,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0
286954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
286967,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287060,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287087,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
287121,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287127,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
287183,91,2,4,154,4,12,136,6,6,125,7,13,111,8,12,74,3,4,61,1,1
287186,4,0,0,4,1,2,1,0,0,2,0,0,1,0,0,3,1,1,1,0,0
287234,8,0,0,16,0,0,14,1,2,3,0,0,21,0,0,21,0,0,9,0,0
287236,0,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0
287313,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0
287335,0,0,0,4,0,0,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0
287341,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
287354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0
287357,25,1,1,7,1,1,9,0,1,36,4,6,11,1,1,11,3,3,10,0,1
287361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287417,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0
287423,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
287439,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,3,1,2,0,0,0
287464,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0
287465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
287538,32,1,1,56,3,6,56,8,11,48,1,4,52,5,14,54,5,21,28,1,1
287544,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287549,4,0,0,9,0,0,4,0,0,4,0,0,4,0,0,2,0,0,9,0,0
287550,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
287554,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0
287626,5,0,1,6,0,0,6,0,0,4,0,0,2,0,0,5,0,0,4,0,0
287629,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
287630,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287634,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
288188,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,4,0,0,0,0,0
288195,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
288196,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,0,0,0,0,0
288199,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288203,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
288210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
288214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288220,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
288221,1,0,0,20,0,0,20,0,0,15,0,0,15,2,2,19,0,1,1,0,0
288223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
288238,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288252,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288254,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
288259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288263,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288266,0,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0
288268,0,0,0,4,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
288270,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
288274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288304,2,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,0,0,0,0,0
288307,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
288308,2,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
288312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288315,0,0,0,3,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0
288317,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0
288321,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288333,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
288339,0,0,0,9,1,3,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0
288344,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
288347,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0
288352,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
288355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288373,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
288377,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288398,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288422,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288442,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0
288446,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
288447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
288460,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
288463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288469,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
288473,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
288491,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
288493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
288520,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288529,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
288533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
288548,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
288550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288560,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288569,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288576,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
288587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288591,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288592,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288596,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288630,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0
288634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288636,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
288643,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288650,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
288654,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288688,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0
288706,11,0,0,15,0,0,19,1,1,16,0,0,19,0,0,20,0,1,18,0,0
288734,0,0,0,0,0,0,5,3,3,26,12,12,0,0,0,0,0,0,0,0,0
288749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288778,0,0,0,19,2,2,20,1,1,22,3,4,22,7,7,15,3,4,11,6,6
288781,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
288793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
288800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
288818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288847,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,1,0,0,2,0,0
288857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288859,0,0,0,4,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
288886,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0
288950,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
288963,0,0,0,2,1,1,0,0,0,3,1,1,4,1,1,0,0,0,0,0,0
288965,0,0,0,4,0,0,0,0,0,2,0,0,5,0,0,2,1,1,0,0,0
289008,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289059,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
289062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
289141,0,0,0,5,0,0,1,0,0,4,0,0,1,0,0,4,0,0,3,0,1
289152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289160,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,1,1,1,3,0,0
289212,0,0,0,13,4,8,8,0,0,7,0,1,25,0,0,10,0,1,5,0,0
289270,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289275,0,0,0,7,0,2,3,0,0,9,0,0,9,0,0,3,0,0,3,0,0
289283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
289285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289287,0,0,0,7,0,1,2,0,0,7,0,0,3,0,0,2,0,0,1,0,0
289299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289306,1,0,0,0,0,0,0,0,0,8,0,0,5,0,0,8,0,0,0,0,0
289307,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289320,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
289337,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
289351,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289387,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
289388,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
289389,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289396,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
289397,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
289398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289399,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
289401,0,0,0,8,0,1,4,0,0,5,0,0,4,0,0,3,0,0,3,0,0
289421,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289478,0,0,0,3,0,0,2,0,0,1,0,0,4,0,0,7,0,0,7,0,0
289554,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
289555,4,0,0,9,0,0,2,0,0,2,0,0,1,0,0,3,0,0,4,0,0
289566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
289568,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0
289579,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,7,1,1,0,0,0
289581,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
289584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289586,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0
289589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289590,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
289591,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
289595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289601,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
289605,0,0,0,1,0,0,5,1,1,0,0,0,3,0,0,1,0,0,0,0,0
289615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289623,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
289625,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
291821,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291824,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
291825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291827,0,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0
291835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0
291841,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,0,0,0,0,0
291843,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
291851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291853,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,3,0,0,0,0,0
291857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
291862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
291864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291882,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
291889,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
291892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291893,1,0,0,1,0,0,1,0,0,2,0,0,3,0,0,4,0,0,0,0,0
291898,0,0,0,1,0,0,4,1,1,2,1,1,0,0,0,1,0,0,0,0,0
291901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
291916,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0
